# JUST Configuration File
# 2024 Dec 30 : throughput : spec
#
OPTICS 4.4 0.41 0.60 26.5 26.5 26.5 26.5 26.5
SPOT 19.1 20.9 24.4 27.8 31.3
VIGNET 0.85 0.84 0.83 0.81 0.79
FIBER 87.5
ARMS 3
MEDIUM_RESOLUTION 0
PARAM 0 365 570 4096 7
PARAM 1 540 745 4096 7
PARAM 2 720 925 4096 7
CAMERA 0 1.55  16 15.0 173 32.0 14.1 2.0e-4 4 100
CAMERA 1 1.55  16 15.0 173 32.0 14.1 1.0e-4 4 100
CAMERA 2 1.55  40 15.0 100 32.0 14.1 0.01   4 100
THRPUT
  524.0  0.7417  0.8572  1.0000  0.6983  0.8840  0.3925
  525.0  0.7415  0.8577  1.0000  0.6968  0.8837  0.3915
  526.0  0.7412  0.8581  1.0000  0.6951  0.8834  0.3906
  527.0  0.7410  0.8586  1.0000  0.6934  0.8832  0.3896
  528.0  0.7407  0.8591  1.0000  0.6916  0.8830  0.3886
  529.0  0.7405  0.8596  1.0000  0.6897  0.8829  0.3876
  530.0  0.7403  0.8601  1.0000  0.6877  0.8830  0.3866
  531.0  0.7400  0.8605  1.0000  0.6856  0.8832  0.3856
  532.0  0.7398  0.8610  1.0000  0.6833  0.8836  0.3846
  533.0  0.7395  0.8615  1.0000  0.6810  0.8840  0.3835
  534.0  0.7393  0.8620  1.0000  0.6785  0.8846  0.3825
  535.0  0.7390  0.8625  1.0000  0.6761  0.8851  0.3815
  536.0  0.7388  0.8629  1.0000  0.6738  0.8857  0.3805
  537.0  0.7386  0.8634  1.0000  0.6713  0.8862  0.3793
  538.0  0.7383  0.8639  1.0000  0.6685  0.8867  0.3781
  539.0  0.7381  0.8644  1.0000  0.6656  0.8871  0.3767
  540.0  0.7378  0.8649  1.0000  0.6625  0.8874  0.3752
  541.0  0.7376  0.8654  1.0000  0.6592  0.8876  0.3735
  542.0  0.7373  0.8658  1.0000  0.6556  0.8876  0.3715
  543.0  0.7371  0.8663  1.0000  0.6515  0.8876  0.3693
  544.0  0.7369  0.8668  1.0000  0.6465  0.8875  0.3665
  545.0  0.7366  0.8673  1.0000  0.6400  0.8874  0.3629
  546.0  0.7364  0.8678  1.0000  0.6306  0.8873  0.3575
  547.0  0.7361  0.8683  1.0000  0.6155  0.8872  0.3490
  548.0  0.7359  0.8687  1.0000  0.5896  0.8871  0.3344
  549.0  0.7357  0.8692  1.0000  0.5450  0.8870  0.3091
  550.0  0.7354  0.8697  1.0000  0.4741  0.8871  0.2690
  551.0  0.7352  0.8702  1.0000  0.3795  0.8872  0.2154
  552.0  0.7349  0.8707  1.0000  0.2707  0.8875  0.1537
  553.0  0.7347  0.8712  1.0000  0.1530  0.8878  0.0869
  554.0  0.7345  0.8717  1.0000  0.0544  0.8881  0.0310
  555.0  0.7342  0.8721  1.0000  0.0092  0.8885  0.0053
  556.0  0.7340  0.8726  1.0000  0.0013  0.8889  0.0007
  557.0  0.7337  0.8731  1.0000  0.0034  0.8893  0.0019
  558.0  0.7335  0.8736  1.0000  0.0047  0.8897  0.0027
  559.0  0.7333  0.8741  1.0000  0.0040  0.8900  0.0023
  560.0  0.7330  0.8746  1.0000  0.0027  0.8903  0.0015
  561.0  0.7328  0.8751  1.0000  0.0017  0.8904  0.0010
  562.0  0.7325  0.8756  1.0000  0.0017  0.8906  0.0010
  563.0  0.7323  0.8760  1.0000  0.0023  0.8906  0.0013
  564.0  0.7320  0.8765  1.0000  0.0030  0.8907  0.0017
  565.0  0.7318  0.8770  1.0000  0.0035  0.8907  0.0020
  566.0  0.7316  0.8775  1.0000  0.0033  0.8908  0.0019
  567.0  0.7313  0.8780  1.0000  0.0025  0.8908  0.0014
  568.0  0.7311  0.8785  1.0000  0.0014  0.8909  0.0008
D
  540.0  0.7378  0.8649  1.0000  0.0017  0.8874  0.0009
  541.0  0.7376  0.8654  1.0000  0.0022  0.8876  0.0012
  542.0  0.7373  0.8658  1.0000  0.0029  0.8876  0.0016
  543.0  0.7371  0.8663  1.0000  0.0040  0.8876  0.0023
  544.0  0.7369  0.8668  1.0000  0.0058  0.8875  0.0033
  545.0  0.7366  0.8673  1.0000  0.0090  0.8874  0.0051
  546.0  0.7364  0.8678  1.0000  0.0148  0.8873  0.0084
  547.0  0.7361  0.8683  1.0000  0.0256  0.8872  0.0145
  548.0  0.7359  0.8687  1.0000  0.0463  0.8871  0.0263
  549.0  0.7357  0.8692  1.0000  0.0845  0.8870  0.0479
  550.0  0.7354  0.8697  1.0000  0.1475  0.8871  0.0837
  551.0  0.7352  0.8702  1.0000  0.2338  0.8872  0.1327
  552.0  0.7349  0.8707  1.0000  0.3353  0.8875  0.1904
  553.0  0.7347  0.8712  1.0000  0.4472  0.8878  0.2541
  554.0  0.7345  0.8717  1.0000  0.5432  0.8881  0.3089
  555.0  0.7342  0.8721  1.0000  0.5898  0.8885  0.3356
  556.0  0.7340  0.8726  1.0000  0.6004  0.8889  0.3418
  557.0  0.7337  0.8731  1.0000  0.6011  0.8893  0.3425
  558.0  0.7335  0.8736  1.0000  0.6026  0.8897  0.3435
  559.0  0.7333  0.8741  1.0000  0.6059  0.8900  0.3456
  560.0  0.7330  0.8746  1.0000  0.6099  0.8903  0.3481
  561.0  0.7328  0.8751  1.0000  0.6143  0.8904  0.3507
  562.0  0.7325  0.8756  1.0000  0.6178  0.8906  0.3529
  563.0  0.7323  0.8760  1.0000  0.6205  0.8906  0.3545
  564.0  0.7320  0.8765  1.0000  0.6229  0.8907  0.3560
  565.0  0.7318  0.8770  1.0000  0.6255  0.8907  0.3576
  566.0  0.7316  0.8775  1.0000  0.6287  0.8908  0.3595
  567.0  0.7313  0.8780  1.0000  0.6323  0.8908  0.3617
  568.0  0.7311  0.8785  1.0000  0.6356  0.8909  0.3637
  569.0  0.7308  0.8790  1.0000  0.6390  0.8911  0.3658
  570.0  0.7306  0.8795  1.0000  0.6419  0.8913  0.3676
  571.0  0.7304  0.8800  1.0000  0.6428  0.8916  0.3684
  572.0  0.7301  0.8805  1.0000  0.6426  0.8920  0.3685
